MOTIVO_VIAGEM,MOTIVOS_PRIMARIOS,HORARIO_INICIO_VIAGEM,TEMPO_ENTRE_EMBARQUES,TEMPO_DESLOCAMENTO,AH_ORIGEM,AH_DESTINO,ID_VIAGEM,QTD_VIAGENS_IND
Escola,Escola,6.5,5.5,0.6666666666666666,2040,2006,1,2
Residência,Residência,12.0,18.5,1.0,2006,2040,2,2
Trabalho,Trabalho,6.5,11.5,0.8333333333333334,2040,2006,1,2
Residência,Residência,18.0,12.5,1.5,2006,2040,2,2
Trabalho,Trabalho,5.833333333333333,13.166666666666666,0.8333333333333334,1136,1037,1,2
Residência,Residência,19.0,10.833333333333334,0.95,1037,1136,2,2
Negócios,Secundário,7.833333333333333,3.1666666666666665,2.7333333333333334,1136,1136,1,2
Residência,Residência,11.0,20.83333333333333,0.3833333333333333,1136,1136,2,2
Escola,Escola,6.166666666666667,6.416666666666667,0.8333333333333334,1136,1119,1,3
Escola,Escola,12.583333333333334,4.916666666666667,0.8333333333333334,1119,1508,2,3
Residência,Residência,17.5,12.666666666666666,1.6666666666666667,1508,1136,3,3
Lazer,Secundário,13.5,3.0,0.75,1136,1058,1,3
Outros,Secundário,16.5,0.8333333333333334,0.5833333333333334,1058,1142,2,3
Residência,Residência,17.333333333333332,20.166666666666668,0.5,1142,1136,3,3
Trabalho,Trabalho,6.0,13.0,1.0,1134,1080,1,2
Residência,Residência,19.0,11.0,0.8333333333333334,1080,1134,2,2
Negócios,Secundário,7.5,1.6666666666666667,0.5,1135,1144,1,2
Residência,Residência,9.166666666666666,22.33333333333333,1.0,1144,1135,2,2
Negócios,Secundário,8.0,2.0,1.0,1139,1139,1,2
Residência,Residência,10.0,22.0,0.3333333333333333,1139,1139,2,2
Trabalho,Trabalho,7.5,10.5,1.7,1133,1320,1,2
Residência,Residência,18.0,13.5,1.1666666666666667,1320,1133,2,2
Trabalho,Trabalho,8.916666666666666,8.083333333333334,1.25,1132,1009,1,2
Residência,Residência,17.0,15.916666666666666,1.0833333333333333,1009,1132,2,2
Trabalho,Trabalho,9.0,6.0,1.0,1132,1106,1,2
Residência,Residência,15.0,18.0,0.8333333333333334,1106,1132,2,2
Trabalho,Trabalho,6.833333333333333,10.166666666666666,0.8333333333333334,1132,1382,1,2
Residência,Residência,17.0,13.666666666666666,1.0,1382,1132,2,2
Trabalho,Trabalho,6.666666666666667,11.333333333333334,1.3333333333333333,1133,1328,1,2
Residência,Residência,18.0,12.666666666666666,1.0,1328,1133,2,2
Trabalho,Trabalho,12.5,7.0,1.3333333333333333,1132,1107,1,2
Residência,Residência,19.5,17.0,1.3333333333333333,1107,1132,2,2
Trabalho,Trabalho,12.333333333333334,9.666666666666666,1.6666666666666667,2016,1058,1,2
Residência,Residência,22.0,14.333333333333334,1.5,1058,2016,2,2
Trabalho,Trabalho,7.5,8.333333333333334,0.3333333333333333,1132,1132,1,2
Residência,Residência,15.833333333333334,15.666666666666666,0.3333333333333333,1132,1132,2,2
Trabalho,Trabalho,8.0,10.0,1.3333333333333333,1136,1057,1,2
Residência,Residência,18.0,14.0,1.75,1057,1136,2,2
Saúde,Secundário,13.0,3.1166666666666667,1.1666666666666667,1138,1106,1,2
Residência,Residência,16.116666666666667,20.883333333333333,0.3,1106,1138,2,2
Trabalho,Trabalho,7.0,10.0,1.3333333333333333,1139,1004,1,2
Escola,Escola,17.0,14.0,1.6666666666666667,1004,1135,2,2
Trabalho,Trabalho,7.0,11.0,0.8333333333333334,1136,1107,1,2
Residência,Residência,18.0,13.0,1.2333333333333334,1107,1136,2,2
Trabalho,Trabalho,9.0,10.0,1.25,1136,1126,1,2
Residência,Residência,19.0,14.0,1.5,1126,1136,2,2
Trabalho,Trabalho,7.0,9.333333333333334,1.3333333333333333,1144,1058,1,2
Residência,Residência,16.333333333333332,14.666666666666666,1.4166666666666667,1058,1144,2,2
Trabalho,Trabalho,7.5,10.5,1.3333333333333333,1136,1204,1,2
Residência,Residência,18.0,13.5,1.3333333333333333,1204,1136,2,2
Trabalho,Trabalho,12.0,6.0,0.8333333333333334,1135,1105,1,2
Residência,Residência,18.0,18.0,0.5,1105,1135,2,2
Trabalho,Trabalho,6.666666666666667,10.333333333333334,0.8333333333333334,1135,1058,1,2
Residência,Residência,17.0,13.666666666666666,1.0,1058,1135,2,2
Trabalho,Trabalho,4.833333333333333,10.666666666666666,0.9166666666666666,2035,2029,1,2
Residência,Residência,15.5,13.333333333333334,1.5,2029,2035,2,2
Saúde,Secundário,12.0,3.0,1.0,1135,1009,1,2
Residência,Residência,15.0,21.0,1.0,1009,1135,2,2
Escola,Escola,18.0,4.25,0.8333333333333334,1133,1069,1,2
Residência,Residência,22.25,19.75,0.8833333333333333,1069,1133,2,2
Trabalho,Trabalho,7.0,9.666666666666666,0.9166666666666666,1133,1009,1,2
Residência,Residência,16.666666666666668,14.333333333333334,1.0833333333333333,1009,1133,2,2
Trabalho,Trabalho,7.0,10.0,0.9166666666666666,1133,1018,1,2
Residência,Residência,17.0,14.0,1.25,1018,1133,2,2
Trabalho,Trabalho,7.0,11.5,0.8333333333333334,1133,1027,1,2
Residência,Residência,18.5,12.5,1.0833333333333333,1027,1133,2,2
Trabalho,Trabalho,6.833333333333333,12.666666666666666,1.1666666666666667,1133,1009,1,2
Residência,Residência,19.5,11.333333333333334,1.25,1009,1133,2,2
Trabalho,Trabalho,7.0,11.0,1.0,1132,1058,1,2
Residência,Residência,18.0,13.0,1.2166666666666666,1058,1132,2,2
Trabalho,Trabalho,4.833333333333333,12.166666666666666,2.0,2015,11008,1,2
Outros,Secundário,17.0,12.333333333333334,2.0,11008,2015,2,2
Escola,Escola,5.333333333333333,7.0,2.0,24110,1355,1,2
Residência,Residência,12.333333333333334,17.0,1.6666666666666667,1355,24110,2,2
Escola,Escola,6.5,4.833333333333333,0.5,24110,8001,1,2
Residência,Residência,11.333333333333334,19.166666666666668,0.6666666666666666,8001,24110,2,2
Outros,Secundário,6.25,1.25,0.9166666666666666,24102,8002,1,2
Residência,Residência,7.5,22.75,1.1833333333333331,8002,24102,2,2
Lazer,Secundário,14.0,2.333333333333333,0.6666666666666666,24110,8001,1,2
Residência,Residência,16.333333333333332,21.666666666666668,0.75,8001,24110,2,2
Escola,Escola,12.5,5.0,0.5,2015,2016,1,2
Residência,Residência,17.5,19.0,0.5,2016,2015,2,2
Trabalho,Trabalho,6.0,10.0,0.9166666666666666,8006,2029,1,2
Residência,Residência,16.0,14.0,1.5,2029,8006,2,2
Trabalho,Trabalho,6.25,7.75,0.75,24101,8009,1,2
Residência,Residência,14.0,16.25,0.9166666666666666,8009,24101,2,2
Trabalho,Trabalho,6.25,11.75,1.75,8002,5301,1,2
Residência,Residência,18.0,12.25,2.083333333333333,5301,8002,2,2
Escola,Escola,7.0,5.5,1.5,24102,2040,1,2
Residência,Residência,12.5,18.5,2.5,2040,24102,2,2
Trabalho,Trabalho,7.0,12.333333333333334,1.0,5309,1114,1,2
Residência,Residência,19.333333333333332,11.666666666666666,1.1666666666666667,1114,5309,2,2
Trabalho,Trabalho,13.666666666666666,9.45,0.95,2015,5301,1,2
Residência,Residência,23.116666666666667,14.55,1.3666666666666667,5301,2015,2,2
Trabalho,Trabalho,5.75,6.75,0.5833333333333334,2015,2001,1,2
Residência,Residência,12.5,17.25,0.8333333333333334,2001,2015,2,2
Trabalho,Trabalho,6.833333333333333,14.166666666666666,0.8333333333333334,24101,2002,1,2
Residência,Residência,21.0,9.833333333333334,0.7333333333333333,2002,24101,2,2
Trabalho,Trabalho,7.0,11.333333333333334,1.0,8001,2002,1,2
Residência,Residência,18.333333333333332,12.666666666666666,1.3333333333333333,2002,8001,2,2
Outros,Secundário,7.083333333333333,3.9166666666666665,1.6666666666666667,24104,2040,1,2
Residência,Residência,11.0,20.08333333333333,1.5,2040,24104,2,2
Outros,Secundário,9.0,2.9166666666666665,1.6666666666666667,5309,2025,1,4
Residência,Residência,11.916666666666666,9.083333333333334,1.0833333333333333,2025,5309,2,4
Saúde,Secundário,21.0,1.8333333333333333,0.9166666666666666,5309,5323,3,4
Residência,Residência,22.833333333333332,10.166666666666666,0.6666666666666666,5323,5309,4,4
Saúde,Secundário,21.0,1.8333333333333333,0.8333333333333334,5309,5326,1,2
Residência,Residência,22.833333333333332,22.166666666666668,0.75,5326,5309,2,2
Negócios,Secundário,13.833333333333334,1.75,0.75,24104,8001,1,2
Residência,Residência,15.583333333333334,22.25,0.75,8001,24104,2,2
Escola,Escola,18.0,5.0,0.5,24101,2042,1,2
Residência,Residência,23.0,19.0,0.6666666666666666,2042,24101,2,2
Trabalho,Trabalho,6.833333333333333,5.166666666666667,0.9166666666666666,24101,2005,1,2
Residência,Residência,12.0,18.83333333333333,1.25,2005,24101,2,2
Trabalho,Trabalho,6.083333333333333,12.166666666666666,1.0833333333333333,5309,5321,1,2
Residência,Residência,18.25,11.833333333333334,1.0833333333333333,5321,5309,2,2
Trabalho,Trabalho,6.75,10.25,0.25,24107,24103,1,3
Escola,Escola,17.0,5.416666666666667,0.6666666666666666,24103,2060,2,3
Residência,Residência,22.416666666666668,8.333333333333334,1.3333333333333333,2060,24107,3,3
Escola,Escola,6.0,7.5,1.25,5309,5323,1,2
Residência,Residência,13.5,16.5,1.0,5323,5309,2,2
Saúde,Secundário,9.0,2.5,1.4166666666666667,5309,5301,1,2
Residência,Residência,11.5,21.5,1.0,5301,5309,2,2
Lazer,Secundário,8.65,1.35,0.5166666666666667,8003,8001,1,2
Residência,Residência,10.0,22.65,0.2166666666666666,8001,8003,2,2
Outros,Secundário,15.0,1.6166666666666667,1.3666666666666667,1101,1009,1,3
Saúde,Secundário,16.616666666666667,1.1333333333333333,0.55,1009,1106,2,3
Residência,Residência,17.75,12.75,0.8666666666666667,1106,1101,3,3
Saúde,Secundário,6.5,5.5,2.0,24103,24101,1,2
Residência,Residência,12.0,18.5,1.6666666666666667,24101,24103,2,2
Outros,Secundário,10.0,1.3333333333333333,1.1666666666666667,5310,5037,1,2
Outros,Secundário,11.333333333333334,2.0,0.6666666666666666,5037,5310,2,2
Negócios,Secundário,13.333333333333334,3.6666666666666665,0.5,24107,8001,1,2
Residência,Residência,17.0,17.0,0.4166666666666667,8001,24107,2,2
Trabalho,Trabalho,10.0,4.0,0.6666666666666666,24107,2001,1,4
Residência,Residência,14.0,3.0,0.5,2001,24107,2,4
Trabalho,Trabalho,17.0,6.0,0.5,24107,2073,3,4
Residência,Residência,23.0,11.0,0.8333333333333334,2073,24107,4,4
Lazer,Secundário,13.0,2.833333333333333,0.5833333333333334,2006,2014,1,2
Residência,Residência,15.833333333333334,21.166666666666668,0.5833333333333334,2014,2006,2,2
Saúde,Secundário,14.0,2.833333333333333,1.0,24107,2001,1,2
Residência,Residência,16.833333333333332,21.166666666666668,0.6666666666666666,2001,24107,2,2
Negócios,Secundário,17.5,1.3333333333333333,1.1666666666666667,24104,8001,1,2
Residência,Residência,18.833333333333332,22.666666666666668,1.1666666666666667,8001,24104,2,2
Trabalho,Trabalho,7.5,9.666666666666666,0.4166666666666667,24104,24101,1,2
Residência,Residência,17.166666666666668,14.333333333333334,1.0,24101,24104,2,2
Trabalho,Trabalho,5.0,13.0,1.3333333333333333,24104,2065,1,2
Residência,Residência,18.0,11.0,1.0,2065,24104,2,2
Trabalho,Trabalho,7.0,10.5,0.5,24104,8010,1,2
Residência,Residência,17.5,13.5,1.0,8010,24104,2,2
Outros,Secundário,5.333333333333333,12.666666666666666,0.4166666666666667,8009,8001,1,2
Residência,Residência,18.0,11.333333333333334,0.4166666666666667,8001,8009,2,2
Trabalho,Trabalho,6.0,5.666666666666667,0.6666666666666666,5309,5325,1,2
Residência,Residência,11.666666666666666,18.33333333333333,1.0833333333333333,5325,5309,2,2
Escola,Escola,17.166666666666668,5.5,1.1666666666666667,5309,1108,1,2
Residência,Residência,22.666666666666668,18.5,0.5,1108,5309,2,2
Escola,Escola,11.166666666666666,6.0,1.8333333333333333,5309,1002,1,2
Residência,Residência,17.166666666666668,18.0,3.1666666666666665,1002,5309,2,2
Trabalho,Trabalho,7.0,11.0,3.0,24101,1663,1,2
Residência,Residência,18.0,13.0,1.8333333333333333,1663,24101,2,2
Outros,Secundário,13.0,3.0,0.5,24110,24101,1,2
Residência,Residência,16.0,21.0,0.5,24101,24110,2,2
Trabalho,Trabalho,6.0,12.0,0.6666666666666666,26005,30101,1,2
Residência,Residência,18.0,12.0,0.9166666666666666,30101,26005,2,2
Outros,Secundário,6.0,1.3333333333333333,1.0,2014,2001,1,4
Outros,Secundário,7.333333333333333,0.5,0.3333333333333333,2001,2013,2,4
Trabalho,Trabalho,7.833333333333333,10.166666666666666,0.9166666666666666,2013,2016,3,4
Residência,Residência,18.0,12.0,1.25,2016,2014,4,4
Escola,Escola,6.583333333333333,6.083333333333333,0.75,1529,1002,1,2
Residência,Residência,12.666666666666666,17.916666666666668,0.7,1002,1529,2,2
Trabalho,Trabalho,13.0,6.5,1.0,1032,1075,1,2
Residência,Residência,19.5,17.5,1.0,1075,1032,2,2
Trabalho,Trabalho,13.0,8.0,0.9166666666666666,1032,1012,1,2
Residência,Residência,21.0,16.0,1.0,1012,1032,2,2
Trabalho,Trabalho,7.0,10.0,0.8333333333333334,1032,1153,1,2
Residência,Residência,17.0,14.0,1.0,1153,1032,2,2
Trabalho,Trabalho,7.0,6.0,1.0,1032,1052,1,2
Residência,Residência,13.0,18.0,0.8333333333333334,1052,1032,2,2
Trabalho,Trabalho,7.166666666666667,10.666666666666666,0.8333333333333334,1061,1010,1,2
Residência,Residência,17.833333333333332,13.333333333333334,0.9166666666666666,1010,1061,2,2
Escola,Escola,12.0,5.5,0.9166666666666666,1061,1009,1,2
Residência,Residência,17.5,18.5,0.75,1009,1061,2,2
Trabalho,Trabalho,6.0,10.0,1.0833333333333333,1530,1204,1,2
Residência,Residência,16.0,14.0,1.1666666666666667,1204,1530,2,2
Trabalho,Trabalho,12.25,7.75,0.75,1539,1037,1,2
Residência,Residência,20.0,16.25,0.8333333333333334,1037,1539,2,2
Outros,Secundário,12.5,0.9166666666666666,0.5833333333333334,2014,2009,1,2
Residência,Residência,13.416666666666666,23.08333333333333,1.25,2009,2014,2,2
Trabalho,Trabalho,7.0,7.0,0.9166666666666666,1622,1057,1,2
Residência,Residência,14.0,17.0,1.0,1057,1622,2,2
Trabalho,Trabalho,7.5,6.0,0.5,1548,1327,1,2
Residência,Residência,13.5,18.0,1.1666666666666667,1327,1548,2,2
Trabalho,Trabalho,6.0,11.0,1.1666666666666667,1623,1504,1,2
Residência,Residência,17.0,13.0,1.25,1504,1623,2,2
Trabalho,Trabalho,7.0,11.0,1.0,1623,1010,1,2
Residência,Residência,18.0,13.0,1.0,1010,1623,2,2
Trabalho,Trabalho,8.0,9.75,1.1666666666666667,1530,1063,1,2
Residência,Residência,17.75,14.25,1.0833333333333333,1063,1530,2,2
Trabalho,Trabalho,6.5,6.5,0.5833333333333334,1536,1065,1,2
Residência,Residência,13.0,19.0,1.0,1065,1536,2,2
Trabalho,Trabalho,8.0,10.0,1.0,1548,1008,1,2
Residência,Residência,18.0,14.0,1.1666666666666667,1008,1548,2,2
Trabalho,Trabalho,7.0,4.25,1.0,1609,1012,1,2
Saúde,Secundário,11.25,20.25,0.75,1012,1101,2,2
Trabalho,Trabalho,7.5,9.5,1.5,1617,15001,1,2
Residência,Residência,17.0,14.5,2.0,15001,1617,2,2
Outros,Secundário,9.0,2.5,0.75,1617,1009,1,2
Residência,Residência,11.5,21.5,0.5,1009,1617,2,2
Saúde,Secundário,6.5,4.5,1.0,1656,1018,1,2
Residência,Residência,11.0,19.5,1.1666666666666667,1018,1656,2,2
Trabalho,Trabalho,7.5,10.5,0.5,1656,1331,1,2
Residência,Residência,18.0,13.5,1.0833333333333333,1331,1656,2,2
Trabalho,Trabalho,7.0,12.0,1.1666666666666667,1656,1027,1,2
Outros,Secundário,19.0,12.0,0.8333333333333334,1027,1657,2,2
Escola,Escola,7.0,5.0,1.0,1656,1525,1,2
Escola,Escola,12.0,18.166666666666668,1.0,1525,1618,2,2
Escola,Escola,6.166666666666667,5.333333333333333,0.8333333333333334,1656,1001,1,2
Residência,Residência,11.5,18.666666666666668,0.6666666666666666,1001,1656,2,2
Trabalho,Trabalho,6.666666666666667,11.333333333333334,1.3333333333333333,1656,1011,1,2
Residência,Residência,18.0,12.666666666666666,1.1666666666666667,1011,1656,2,2
Trabalho,Trabalho,6.75,11.25,1.25,1656,1004,1,2
Residência,Residência,18.0,12.75,1.0833333333333333,1004,1656,2,2
Trabalho,Trabalho,6.666666666666667,12.333333333333334,1.3333333333333333,1656,1011,1,2
Residência,Residência,19.0,11.666666666666666,1.1666666666666667,1011,1656,2,2
Trabalho,Trabalho,5.833333333333333,13.166666666666666,1.1666666666666667,1656,1060,1,2
Residência,Residência,19.0,10.833333333333334,1.25,1060,1656,2,2
Trabalho,Trabalho,5.333333333333333,11.166666666666666,1.6666666666666667,1656,1058,1,2
Residência,Residência,16.5,12.833333333333334,1.5,1058,1656,2,2
Escola,Escola,18.0,4.0,0.5,1613,1013,1,2
Residência,Residência,22.0,20.0,0.7166666666666667,1013,1613,2,2
Trabalho,Trabalho,7.0,8.0,1.0,1613,1015,1,2
Residência,Residência,15.0,16.0,0.8333333333333334,1015,1613,2,2
Trabalho,Trabalho,9.333333333333334,7.666666666666667,1.6666666666666667,1620,1501,1,2
Residência,Residência,17.0,16.333333333333332,1.25,1501,1620,2,2
Trabalho,Trabalho,12.0,10.0,2.0,1603,1058,1,2
Residência,Residência,22.0,14.0,1.0,1058,1603,2,2
Outros,Secundário,12.0,1.6666666666666667,0.7333333333333333,1621,1009,1,2
Residência,Residência,13.666666666666666,22.33333333333333,1.1666666666666667,1009,1621,2,2
Escola,Escola,17.833333333333332,2.1666666666666665,0.3333333333333333,1626,1010,1,2
Residência,Residência,20.0,21.83333333333333,0.5,1010,1626,2,2
Saúde,Secundário,6.75,4.25,2.1333333333333333,26001,1018,1,2
Residência,Residência,11.0,19.75,2.55,1018,26001,2,2
Trabalho,Trabalho,13.166666666666666,6.833333333333333,0.9166666666666666,1622,1003,1,2
Residência,Residência,20.0,17.166666666666668,0.75,1003,1622,2,2
Escola,Escola,12.416666666666666,5.0,0.5,1622,1529,1,2
Residência,Residência,17.416666666666668,19.0,0.75,1529,1622,2,2
Outros,Secundário,14.0,2.0,0.8333333333333334,2016,2009,1,2
Residência,Residência,16.0,22.0,0.3333333333333333,2009,2016,2,2
Trabalho,Trabalho,7.5,10.5,1.1666666666666667,1548,1054,1,3
Escola,Escola,18.0,4.5,0.5,1054,1015,2,3
Residência,Residência,22.5,9.0,0.5,1015,1548,3,3
Trabalho,Trabalho,7.5,9.5,0.3333333333333333,1535,1021,1,2
Residência,Residência,17.0,14.5,0.45,1021,1535,2,2
Trabalho,Trabalho,8.0,10.0,0.75,1531,1011,1,2
Residência,Residência,18.0,14.0,0.75,1011,1531,2,2
Trabalho,Trabalho,11.666666666666666,5.833333333333333,0.8333333333333334,1531,1002,1,2
Residência,Residência,17.5,18.166666666666668,1.0833333333333333,1002,1531,2,2
Escola,Escola,6.333333333333333,5.666666666666667,0.8333333333333334,1509,1531,1,2
Residência,Residência,12.0,18.33333333333333,0.6666666666666666,1531,1509,2,2
Escola,Escola,6.416666666666667,5.333333333333333,0.8333333333333334,1061,1040,1,3
Residência,Residência,11.75,1.75,0.9166666666666666,1040,1061,2,3
Trabalho,Trabalho,13.5,15.25,0.5,1061,1331,3,3
Trabalho,Trabalho,4.75,10.25,0.9166666666666666,1061,1009,1,2
Residência,Residência,15.0,13.75,0.8333333333333334,1009,1061,2,2
Trabalho,Trabalho,10.0,8.0,2.5,1061,1027,1,2
Residência,Residência,18.0,16.0,1.75,1027,1061,2,2
Trabalho,Trabalho,8.0,11.0,1.0,1651,1030,1,2
Residência,Residência,19.0,13.0,1.1666666666666667,1030,1651,2,2
Outros,Secundário,16.666666666666668,2.833333333333333,0.75,1607,1828,1,2
Residência,Residência,19.5,21.166666666666668,0.8333333333333334,1828,1607,2,2
Saúde,Secundário,10.333333333333334,1.6666666666666667,0.6666666666666666,1603,1012,1,2
Residência,Residência,12.0,22.33333333333333,0.8333333333333334,1012,1603,2,2
Trabalho,Trabalho,7.0,11.0,1.0,1603,1068,1,2
Residência,Residência,18.0,13.0,1.3333333333333333,1068,1603,2,2
Saúde,Secundário,11.0,2.0,0.6666666666666666,1603,1069,1,2
Residência,Residência,13.0,22.0,1.0833333333333333,1069,1603,2,2
Trabalho,Trabalho,6.0,13.25,1.0,1614,1017,1,2
Residência,Residência,19.25,10.75,1.0833333333333333,1017,1614,2,2
Trabalho,Trabalho,5.0,15.0,0.4166666666666667,1333,17001,1,2
Residência,Residência,20.0,9.0,1.0833333333333333,17001,1333,2,2
Trabalho,Trabalho,8.0,9.0,1.0,1335,1524,1,2
Residência,Residência,17.0,14.333333333333334,1.45,1524,1335,2,2
Trabalho,Trabalho,7.333333333333333,9.166666666666666,0.5833333333333334,1368,1371,1,2
Residência,Residência,16.5,14.833333333333334,1.0,1371,1368,2,2
Trabalho,Trabalho,6.0,13.166666666666666,0.9166666666666666,1368,12028,1,2
Residência,Residência,19.166666666666668,10.833333333333334,0.8333333333333334,12028,1368,2,2
Saúde,Secundário,12.833333333333334,3.6666666666666665,0.7166666666666667,1326,1018,1,2
Residência,Residência,16.5,20.33333333333333,0.55,1018,1326,2,2
Trabalho,Trabalho,13.5,2.0,0.8833333333333333,1326,1513,1,2
Residência,Residência,15.5,22.0,0.5833333333333334,1513,1326,2,2
Trabalho,Trabalho,7.5,10.5,1.5,1324,1027,1,3
Escola,Escola,18.0,4.0,1.0,1027,1029,2,3
Residência,Residência,22.0,9.5,0.55,1029,1324,3,3
Trabalho,Trabalho,6.0,11.0,1.0,1370,1344,1,2
Residência,Residência,17.0,13.0,1.0,1344,1370,2,2
Escola,Escola,6.833333333333333,12.166666666666666,0.6666666666666666,1321,1017,1,2
Residência,Residência,19.0,11.833333333333334,0.5,1017,1321,2,2
Trabalho,Trabalho,8.166666666666666,10.25,1.0833333333333333,2016,6001,1,2
Residência,Residência,18.416666666666668,13.75,1.5,6001,2016,2,2
Trabalho,Trabalho,7.5,11.0,0.75,1321,1014,1,2
Residência,Residência,18.5,13.0,0.6666666666666666,1014,1321,2,2
Outros,Secundário,9.5,7.5,1.5,1321,1009,1,2
Lazer,Secundário,17.0,15.0,0.5833333333333334,1009,1312,2,2
Trabalho,Trabalho,8.0,10.166666666666666,0.5,1335,1342,1,2
Residência,Residência,18.166666666666668,13.833333333333334,0.6666666666666666,1342,1335,2,2
Saúde,Secundário,9.5,2.0,0.4333333333333333,1330,1002,1,2
Residência,Residência,11.5,22.0,0.5,1002,1330,2,2
Outros,Secundário,14.833333333333334,2.6666666666666665,0.5,1330,1009,1,2
Residência,Residência,17.5,21.33333333333333,0.3,1009,1330,2,2
Outros,Secundário,6.0,9.666666666666666,1.0,1330,1405,1,2
Residência,Residência,15.666666666666666,14.333333333333334,0.8333333333333334,1405,1330,2,2
